name,country,gross,runtime,rating,released,year,month,y2,T_year,adj_gross,school
London Boulevard,USA,6911,103,R,11/26/2010,2010,11,2010,TRUE,7606.708263,Session
Cyrus,USA,7455447,91,R,7/16/2010,2010,7,2010,TRUE,8205963.001,Break
Yogi Bear,USA,100246011,100,PG,12/17/2010,2010,12,2010,TRUE,110337456.3,Break
The Romantics,USA,103280,100,PG-13,5/26/2010,2010,5,2010,TRUE,113676.8672,Break
Twelve,USA,181591,100,R,8/6/2010,2010,8,2010,TRUE,199871.1851,Break
My Soul to Take,USA,14637490,100,R,10/8/2010,2010,10,2010,TRUE,16110999.3,Session
Extraordinary Measures,USA,11854694,106,PG,1/22/2010,2010,1,2010,TRUE,13048068.12,Session
For Colored Girls,USA,37721949,100,R,11/5/2010,2010,11,2010,TRUE,41519296.94,Session
Hatchet II,USA,62000,85,R,2010-11,2010,11,2010,TRUE,68241.34167,Session
Marmaduke,USA,33644788,100,PG,6/4/2010,2010,6,2010,TRUE,37031701.18,Break
Cats & Dogs: The Revenge of Kitty Galore,USA,43585753,100,PG,7/30/2010,2010,7,2010,TRUE,47973391.33,Break
Furry Vengeance,USA,17596256,100,PG,4/30/2010,2010,4,2010,TRUE,19367614.8,Session
Alpha and Omega,USA,25077977,90,PG,9/17/2010,2010,9,2010,TRUE,27602496.72,Session
Harry Potter and the Deathly Hallows: Part 2,USA,381011219,130,PG-13,7/15/2011,2011,7,2011,TRUE,406534036.5,Break
Cowboys & Aliens,USA,100240551,119,PG-13,7/29/2011,2011,7,2011,TRUE,106955369.8,Break
Pirates of the Caribbean: On Stranger Tides,USA,241071802,100,PG-13,5/20/2011,2011,5,2011,TRUE,257220490.8,Break
Drive,USA,35060689,100,R,9/16/2011,2011,9,2011,TRUE,37409301.12,Session
The Help,USA,169708112,146,PG-13,8/10/2011,2011,8,2011,TRUE,181076357.8,Break
"Crazy, Stupid, Love.",USA,84351197,100,PG-13,7/29/2011,2011,7,2011,TRUE,90001634.84,Break
The Girl with the Dragon Tattoo,USA,102515793,158,R,12/21/2011,2011,12,2011,TRUE,109383023.5,Break
Bridesmaids,USA,169106725,125,R,5/13/2011,2011,5,2011,TRUE,180434685.6,Break
Sucker Punch,USA,36392502,110,PG-13,3/25/2011,2011,3,2011,TRUE,38830328.34,Session
Thor,USA,181030624,115,PG-13,5/6/2011,2011,5,2011,TRUE,193157331.4,Break
Captain America: The First Avenger,USA,176654505,124,PG-13,7/22/2011,2011,7,2011,TRUE,188488069.1,Break
Warrior,USA,13657115,140,PG-13,9/9/2011,2011,9,2011,TRUE,14571964.84,Session
X-Men: First Class,USA,146408305,132,PG-13,6/3/2011,2011,6,2011,TRUE,156215765.4,Break
Green Lantern,USA,116601172,114,PG-13,6/17/2011,2011,6,2011,TRUE,124411940.5,Break
Limitless,USA,79249455,105,PG-13,3/18/2011,2011,3,2011,TRUE,84558142.19,Session
Immortals,USA,83504017,110,R,11/11/2011,2011,11,2011,TRUE,89097704.75,Session
Super 8,USA,127004179,112,PG-13,6/10/2011,2011,6,2011,TRUE,135511814.3,Break
Rise of the Planet of the Apes,USA,176760185,105,PG-13,8/5/2011,2011,8,2011,TRUE,188600828.3,Break
Priest,USA,29136626,87,PG-13,5/13/2011,2011,5,2011,TRUE,31088402.62,Break
Transformers: Dark of the Moon,USA,352390543,154,PG-13,6/29/2011,2011,6,2011,TRUE,375996145.9,Break
In Time,USA,37520095,109,PG-13,10/28/2011,2011,10,2011,TRUE,40033455.47,Session
We Bought a Zoo,USA,75624550,124,PG,12/23/2011,2011,12,2011,TRUE,80690415.5,Break
Source Code,USA,54712227,93,PG-13,4/1/2011,2011,4,2011,TRUE,58377237.68,Session
Mission: Impossible - Ghost Protocol,USA,209397903,132,PG-13,12/21/2011,2011,12,2011,TRUE,223424850.8,Break
Just Go with It,USA,103028109,117,PG-13,2/11/2011,2011,2,2011,TRUE,109929658.1,Session
The Lincoln Lawyer,USA,58009200,118,R,3/18/2011,2011,3,2011,TRUE,61895065.17,Session
Horrible Bosses,USA,117538559,106,R,7/8/2011,2011,7,2011,TRUE,125412120.3,Break
I Am Number Four,USA,55100437,109,PG-13,2/18/2011,2011,2,2011,TRUE,58791452.72,Session
Scream 4,USA,38180928,111,R,4/15/2011,2011,4,2011,TRUE,40738555.73,Session
Friends with Benefits,USA,55802754,109,R,7/22/2011,2011,7,2011,TRUE,59540815.86,Break
Bad Teacher,USA,100292856,92,R,6/24/2011,2011,6,2011,TRUE,107011178.5,Break
Hugo,USA,73864507,126,PG,11/23/2011,2011,11,2011,TRUE,78812472.41,Session
Moneyball,USA,75605492,133,PG-13,9/23/2011,2011,9,2011,TRUE,80670080.86,Session
One Day,USA,13843771,107,PG-13,8/19/2011,2011,8,2011,TRUE,14771124.38,Break
No Strings Attached,USA,70662220,108,R,1/21/2011,2011,1,2011,TRUE,75395673.65,Session
The Twilight Saga: Breaking Dawn - Part 1,USA,281287133,117,PG-13,11/18/2011,2011,11,2011,TRUE,300129728.2,Session
Sherlock Holmes: A Game of Shadows,USA,186848418,129,PG-13,12/16/2011,2011,12,2011,TRUE,199364842.3,Break
Fast Five,USA,209837675,130,PG-13,4/29/2011,2011,4,2011,TRUE,223894081.8,Session
Hanna,USA,40259119,111,PG-13,4/8/2011,2011,4,2011,TRUE,42955958.61,Session
The Adjustment Bureau,USA,62495645,106,PG-13,3/4/2011,2011,3,2011,TRUE,66682043.89,Session
Real Steel,USA,85468508,127,PG-13,10/7/2011,2011,10,2011,TRUE,91193791.2,Session
Rango,USA,123477607,107,PG,3/4/2011,2011,3,2011,TRUE,131749007.6,Session
The Thing,USA,16928670,103,R,10/14/2011,2011,10,2011,TRUE,18062671.66,Session
Conan the Barbarian,USA,21295021,113,R,8/19/2011,2011,8,2011,TRUE,22721511.63,Break
The Tree of Life,USA,13303319,139,PG-13,10/21/2011,2011,10,2011,TRUE,14194469.09,Session
The Descendants,USA,82584160,115,R,12/9/2011,2011,12,2011,TRUE,88116229.24,Break
Paul,USA,37412945,104,R,3/18/2011,2011,3,2011,TRUE,39919127.81,Session
The Change-Up,USA,37081475,112,R,8/5/2011,2011,8,2011,TRUE,39565453.61,Break
Contagion,USA,75658097,106,PG-13,9/9/2011,2011,9,2011,TRUE,80726209.71,Session
Footloose,USA,51802742,113,PG-13,10/14/2011,2011,10,2011,TRUE,55272854.86,Session
Abduction,USA,28087155,106,PG-13,9/23/2011,2011,9,2011,TRUE,29968630.65,Session
Soul Surfer,USA,43853424,112,PG,4/8/2011,2011,4,2011,TRUE,46791035.5,Session
50/50,USA,35014192,100,R,9/30/2011,2011,9,2011,TRUE,37359689.42,Session
Hall Pass,USA,45060734,105,R,2/25/2011,2011,2,2011,TRUE,48079219.63,Session
The Hangover Part II,USA,254464305,102,R,5/26/2011,2011,5,2011,TRUE,271510118.1,Break
Cars 2,USA,191452396,106,G,6/24/2011,2011,6,2011,TRUE,204277227.2,Break
The Adventures of Tintin,USA,77591831,107,PG,12/21/2011,2011,12,2011,TRUE,82789478.85,Break
Your Highness,USA,21596445,102,R,4/8/2011,2011,4,2011,TRUE,23043127.14,Session
War Horse,USA,79884879,146,PG-13,12/25/2011,2011,12,2011,TRUE,85236131.37,Break
Johnny English Reborn,USA,8305970,101,PG,10/21/2011,2011,10,2011,TRUE,8862362.426,Session
The Mechanic,USA,29121498,93,R,1/28/2011,2011,1,2011,TRUE,31072261.24,Session
The Ides of March,USA,40962534,101,R,10/7/2011,2011,10,2011,TRUE,43706493.31,Session
J. Edgar,USA,37306030,137,R,11/11/2011,2011,11,2011,TRUE,39805050.89,Session
Battle Los Angeles,USA,83552429,116,PG-13,3/11/2011,2011,3,2011,TRUE,89149359.72,Session
The Art of Getting By,USA,1429260,83,PG-13,6/17/2011,2011,6,2011,TRUE,1525001.911,Break
Fright Night,USA,18298649,106,R,8/19/2011,2011,8,2011,TRUE,19524421.51,Break
Rio,USA,143619809,96,G,4/15/2011,2011,4,2011,TRUE,153240476.3,Session
The Smurfs,USA,142614158,100,PG,7/29/2011,2011,7,2011,TRUE,152167459.7,Break
Take Shelter,USA,1729969,121,R,11/10/2011,2011,11,2011,TRUE,1845854.52,Session
Beastly,USA,27865571,86,PG-13,3/4/2011,2011,3,2011,TRUE,29732203.39,Session
Final Destination 5,USA,42587643,92,R,8/12/2011,2011,8,2011,TRUE,45440463.56,Break
Kung Fu Panda 2,USA,165249063,90,PG,5/26/2011,2011,5,2011,TRUE,176318610.2,Break
Red State,USA,1104682,88,R,9/30/2011,2011,9,2011,TRUE,1178681.388,Session
Another Earth,USA,1316074,92,PG-13,10/12/2011,2011,10,2011,TRUE,1404233.915,Session
Red Riding Hood,USA,37662162,100,PG-13,3/11/2011,2011,3,2011,TRUE,40185039.12,Session
The Roommate,USA,37300107,100,PG-13,2/4/2011,2011,2,2011,TRUE,39798731.13,Session
Water for Elephants,USA,58709717,100,PG-13,4/22/2011,2011,4,2011,TRUE,62642507.74,Session
The Sitter,USA,30538669,81,R,12/9/2011,2011,12,2011,TRUE,32584364.34,Break
What's Your Number?,USA,14008193,106,R,9/30/2011,2011,9,2011,TRUE,14946560.52,Session
Straw Dogs,USA,10324441,110,R,9/16/2011,2011,9,2011,TRUE,11016044.84,Session
Take Me Home Tonight,USA,6923891,100,R,3/4/2011,2011,3,2011,TRUE,7387702.031,Session
Tower Heist,USA,78046570,104,PG-13,11/4/2011,2011,11,2011,TRUE,83274679.47,Session
Drive Angry,USA,10706786,104,R,2/25/2011,2011,2,2011,TRUE,11424002.01,Session
Dream House,USA,21283440,84,PG-13,9/30/2011,2011,9,2011,TRUE,22709154.86,Session
New Year's Eve,USA,54544638,113,PG-13,12/9/2011,2011,12,2011,TRUE,58198422.38,Break
Larry Crowne,USA,35608245,98,PG-13,7/1/2011,2011,7,2011,TRUE,37993536.28,Break
The Rite,USA,33047633,114,PG-13,1/28/2011,2011,1,2011,TRUE,35261396.44,Session
Spy Kids 4: All the Time in the World,USA,38538188,100,PG,8/19/2011,2011,8,2011,TRUE,41119747.52,Break
Something Borrowed,USA,39046489,100,PG-13,5/6/2011,2011,5,2011,TRUE,41662098.1,Break
Martha Marcy May Marlene,USA,2981638,102,R,12/21/2011,2011,12,2011,TRUE,3181369.133,Break
The Rum Diary,USA,13100042,120,R,10/28/2011,2011,10,2011,TRUE,13977575.17,Session
The Dilemma,USA,48475290,111,PG-13,1/14/2011,2011,1,2011,TRUE,51722506.67,Session
The Green Hornet,USA,98780042,100,PG-13,1/14/2011,2011,1,2011,TRUE,105397025.6,Session
The Muppets,USA,88631237,100,PG,11/23/2011,2011,11,2011,TRUE,94568382.09,Session
The Darkest Hour,USA,21426805,89,PG-13,12/25/2011,2011,12,2011,TRUE,22862123.45,Break
Season of the Witch,USA,24827228,95,PG-13,1/7/2011,2011,1,2011,TRUE,26490330.76,Session
Jack and Jill,USA,74158157,91,PG,11/11/2011,2011,11,2011,TRUE,79125793.16,Session
Puss in Boots,USA,149260504,90,PG,10/28/2011,2011,10,2011,TRUE,159259024.8,Session
Young Adult,USA,16311571,94,R,12/16/2011,2011,12,2011,TRUE,17404235.02,Break
Hop,USA,108085305,100,PG,4/1/2011,2011,4,2011,TRUE,115325620.7,Session
Shark Night 3D,USA,18872522,90,PG-13,9/2/2011,2011,9,2011,TRUE,20136736.57,Session
Zookeeper,USA,80360843,100,PG,7/8/2011,2011,7,2011,TRUE,85743978.79,Break
The Beaver,USA,970816,91,PG-13,6/17/2011,2011,6,2011,TRUE,1035848.1,Break
Mr. Popper's Penguins,USA,68224452,100,PG,6/17/2011,2011,6,2011,TRUE,72794606.77,Break
Diary of a Wimpy Kid: Rodrick Rules,USA,52698535,100,PG,3/25/2011,2011,3,2011,TRUE,56228654.39,Session
A Good Old Fashioned Orgy,USA,154604,95,R,10/27/2011,2011,10,2011,TRUE,164960.4659,Session
Winnie the Pooh,USA,26692846,100,G,7/15/2011,2011,7,2011,TRUE,28480921,Break
Sanctum,USA,23070045,108,R,2/4/2011,2011,2,2011,TRUE,24615439.25,Session
Paranormal Activity 3,USA,104007828,83,R,10/21/2011,2011,10,2011,TRUE,110975005.6,Session
Our Idiot Brother,USA,24814830,90,R,8/26/2011,2011,8,2011,TRUE,26477102.25,Break
A Very Harold & Kumar 3D Christmas,USA,35033759,90,R,11/4/2011,2011,11,2011,TRUE,37380567.16,Session
Apollo 18,USA,17686929,86,PG-13,9/2/2011,2011,9,2011,TRUE,18871724.19,Session
Alvin and the Chipmunks: Chipwrecked,USA,133110742,87,G,12/16/2011,2011,12,2011,TRUE,142027437.9,Break
Arthur,USA,33035397,110,PG-13,4/8/2011,2011,4,2011,TRUE,35248340.78,Session
Courageous,USA,34522221,100,PG-13,9/30/2011,2011,9,2011,TRUE,36834762.74,Session
The Big Year,USA,7204138,100,PG,10/14/2011,2011,10,2011,TRUE,7686721.951,Session
Cedar Rapids,USA,6857503,87,R,3/18/2011,2011,3,2011,TRUE,7316866.895,Session
Prom,USA,10130219,104,PG,4/29/2011,2011,4,2011,TRUE,10808812.48,Session
Texas Killing Fields,USA,45282,105,R,10/14/2011,2011,10,2011,TRUE,48315.30759,Session
The Ledge,USA,5176,100,R,5/26/2011,2011,5,2011,TRUE,5522.72497,Break
Atlas Shrugged: Part I,USA,4752353,97,PG-13,4/15/2011,2011,4,2011,TRUE,5070699.107,Session
Jumping the Broom,USA,37295394,100,PG-13,5/6/2011,2011,5,2011,TRUE,39793702.42,Break
"Big Mommas: Like Father, Like Son",USA,37915414,107,PG-13,2/18/2011,2011,2,2011,TRUE,40455255.73,Session
Django Unchained,USA,162805434,165,R,12/25/2012,2012,12,2012,TRUE,170189307.2,Break
The Hunger Games,USA,408010692,142,PG-13,3/23/2012,2012,3,2012,TRUE,426515597.8,Session
The Avengers,USA,623357910,143,PG-13,5/4/2012,2012,5,2012,TRUE,651629667.6,Break
Prometheus,USA,126477084,124,R,6/8/2012,2012,6,2012,TRUE,132213322.2,Break
The Hobbit: An Unexpected Journey,USA,303003568,169,PG-13,12/14/2012,2012,12,2012,TRUE,316745983.5,Break
Pitch Perfect,USA,65001093,112,PG-13,10/5/2012,2012,10,2012,TRUE,67949150.8,Session
Jack Reacher,USA,80070736,130,PG-13,12/21/2012,2012,12,2012,TRUE,83702261.97,Break
The Perks of Being a Wallflower,USA,17738570,102,PG-13,10/12/2012,2012,10,2012,TRUE,18543084.62,Session
The Twilight Saga: Breaking Dawn - Part 2,USA,292298923,115,PG-13,11/16/2012,2012,11,2012,TRUE,305555840.4,Session
The Cabin in the Woods,USA,42073277,95,R,4/13/2012,2012,4,2012,TRUE,43981467.25,Session
Moonrise Kingdom,USA,45512466,94,PG-13,6/29/2012,2012,6,2012,TRUE,47576637.14,Break
21 Jump Street,USA,138447667,110,R,3/16/2012,2012,3,2012,TRUE,144726818.7,Session
Battleship,USA,65422625,131,PG-13,5/18/2012,2012,5,2012,TRUE,68389800.95,Break
Looper,USA,66486205,113,R,9/28/2012,2012,9,2012,TRUE,69501618.52,Session
Snow White and the Huntsman,USA,155332381,127,PG-13,6/1/2012,2012,6,2012,TRUE,162377321.6,Break
Silver Linings Playbook,USA,132092958,122,R,12/25/2012,2012,12,2012,TRUE,138083898.4,Break
American Reunion,USA,57011521,113,R,4/6/2012,2012,4,2012,TRUE,59597219.97,Session
Dark Shadows,USA,79727149,113,PG-13,5/11/2012,2012,5,2012,TRUE,83343091.94,Break
The Amazing Spider-Man,USA,262030663,136,PG-13,7/3/2012,2012,7,2012,TRUE,273914794.5,Break
Argo,USA,136025503,120,R,10/12/2012,2012,10,2012,TRUE,142194799.9,Session
Magic Mike,USA,113721571,110,R,6/29/2012,2012,6,2012,TRUE,118879296,Break
The Bourne Legacy,USA,113203870,135,PG-13,8/10/2012,2012,8,2012,TRUE,118338115.2,Break
Wreck-It Ralph,USA,189422889,101,PG,11/2/2012,2012,11,2012,TRUE,198013969.5,Session
Brave,USA,237283207,93,PG,6/22/2012,2012,6,2012,TRUE,248044943.1,Break
Lawless,USA,37400127,116,R,8/29/2012,2012,8,2012,TRUE,39096371.34,Break
Sinister,USA,48086903,110,R,10/12/2012,2012,10,2012,TRUE,50267835.08,Session
John Carter,USA,73078100,132,PG-13,3/9/2012,2012,3,2012,TRUE,76392482.15,Session
Lincoln,USA,182207973,150,PG-13,11/16/2012,2012,11,2012,TRUE,190471828.4,Session
Rock of Ages,USA,38518613,123,PG-13,6/15/2012,2012,6,2012,TRUE,40265585.12,Break
Men in Black 3,USA,179020854,100,PG-13,5/25/2012,2012,5,2012,TRUE,187140160.9,Break
Flight,USA,93772375,138,R,11/2/2012,2012,11,2012,TRUE,98025324.73,Session
Ted,USA,218815487,106,R,6/29/2012,2012,6,2012,TRUE,228739638.6,Break
The Master,USA,16377274,144,R,9/21/2012,2012,9,2012,TRUE,17120048.44,Session
End of Watch,USA,41003371,109,R,9/21/2012,2012,9,2012,TRUE,42863036.77,Session
Life of Pi,USA,124987023,127,PG,11/21/2012,2012,11,2012,TRUE,130655681,Session
Hotel Transylvania,USA,148313048,91,PG,9/28/2012,2012,9,2012,TRUE,155039633.9,Session
This Means War,USA,54760791,97,PG-13,2/17/2012,2012,2,2012,TRUE,57244410.42,Session
That's My Boy,USA,36931089,116,R,6/15/2012,2012,6,2012,TRUE,38606060.6,Break
The Vow,USA,125014030,104,PG-13,2/10/2012,2012,2,2012,TRUE,130683912.9,Session
Project X,USA,54731865,88,R,3/2/2012,2012,3,2012,TRUE,57214172.51,Session
Total Recall,USA,58877969,118,PG-13,8/3/2012,2012,8,2012,TRUE,61548318.8,Break
Savages,USA,47382068,131,R,7/6/2012,2012,7,2012,TRUE,49531033.02,Break
The Dictator,USA,59650222,83,R,5/16/2012,2012,5,2012,TRUE,62355596.54,Break
This Is 40,USA,67544505,134,R,12/21/2012,2012,12,2012,TRUE,70607916.63,Break
The Lucky One,USA,60457138,101,PG-13,4/20/2012,2012,4,2012,TRUE,63199109.38,Session
Rise of the Guardians,USA,103412758,97,PG,11/21/2012,2012,11,2012,TRUE,108102937.4,Session
Journey 2: The Mysterious Island,USA,103860290,94,PG,2/10/2012,2012,2,2012,TRUE,108570766.8,Session
Ruby Sparks,USA,2540106,100,R,11/30/2012,2012,11,2012,TRUE,2655309.898,Session
Underworld Awakening,USA,62321039,88,R,1/20/2012,2012,1,2012,TRUE,65147545.7,Session
The Expendables 2,USA,85017401,103,R,8/17/2012,2012,8,2012,TRUE,88873277.88,Break
What to Expect When You're Expecting,USA,41152203,110,PG-13,5/18/2012,2012,5,2012,TRUE,43018618.89,Break
Chronicle,USA,64575175,89,PG-13,2/3/2012,2012,2,2012,TRUE,67503915.72,Session
The Five-Year Engagement,USA,28835528,124,R,4/27/2012,2012,4,2012,TRUE,30143333.75,Session
The Man with the Iron Fists,USA,15634090,95,R,11/2/2012,2012,11,2012,TRUE,16343158.09,Session
Abraham Lincoln: Vampire Hunter,USA,37519139,105,R,6/22/2012,2012,6,2012,TRUE,39220781,Break
The Cold Light of Day,USA,3749061,93,PG-13,9/7/2012,2012,9,2012,TRUE,3919095.81,Session
The Words,USA,11494838,102,PG-13,9/7/2012,2012,9,2012,TRUE,12016174.57,Session
Red Dawn,USA,44806783,93,PG-13,11/21/2012,2012,11,2012,TRUE,46838948.61,Session
The Lorax,USA,214030500,86,PG,3/2/2012,2012,3,2012,TRUE,223737633.4,Session
The Raven,USA,16008272,110,R,4/27/2012,2012,4,2012,TRUE,16734310.73,Session
Man on a Ledge,USA,18620000,102,PG-13,1/27/2012,2012,1,2012,TRUE,19464490.97,Session
Seeking a Friend for the End of the World,USA,6619173,101,R,6/22/2012,2012,6,2012,TRUE,6919378.791,Break
LOL,USA,46500,97,PG-13,9/14/2012,2012,9,2012,TRUE,48608.95973,Session
Mirror Mirror,USA,64935167,106,PG,3/30/2012,2012,3,2012,TRUE,67880234.79,Session
ParaNorman,USA,56003051,92,PG,8/17/2012,2012,8,2012,TRUE,58543011.84,Break
Trouble with the Curve,USA,35763137,111,PG-13,9/21/2012,2012,9,2012,TRUE,37385137.34,Session
One for the Money,USA,26414527,91,PG-13,1/27/2012,2012,1,2012,TRUE,27612530.74,Session
Killing Them Softly,USA,15026056,97,R,11/30/2012,2012,11,2012,TRUE,15707547.33,Session
Ice Age: Continental Drift,USA,161321843,88,PG,7/13/2012,2012,7,2012,TRUE,168638429.5,Break
Here Comes the Boom,USA,45290318,105,PG,10/12/2012,2012,10,2012,TRUE,47344413.84,Session
Piranha 3DD,USA,376512,83,R,5/11/2012,2012,5,2012,TRUE,393588.315,Break
Safe,USA,17142080,94,R,4/27/2012,2012,4,2012,TRUE,17919541.43,Session
Act of Valor,USA,70012847,110,R,2/24/2012,2012,2,2012,TRUE,73188207.75,Session
The Three Stooges,USA,44338224,92,PG,4/13/2012,2012,4,2012,TRUE,46349138.6,Session
Contraband,USA,66528000,109,R,1/13/2012,2012,1,2012,TRUE,69545309.09,Session
Wanderlust,USA,17225675,98,R,2/24/2012,2012,2,2012,TRUE,18006927.79,Session
The Possession,USA,49130154,92,PG-13,8/31/2012,2012,8,2012,TRUE,51358401.66,Break
Madagascar 3: Europe's Most Wanted,USA,216391482,100,PG,6/8/2012,2012,6,2012,TRUE,226205695.4,Break
Frankenweenie,USA,35291068,87,PG,10/5/2012,2012,10,2012,TRUE,36891658.13,Session
The Watch,USA,35353000,102,R,7/27/2012,2012,7,2012,TRUE,36956399,Break
To Rome with Love,USA,16685867,112,R,7/6/2012,2012,7,2012,TRUE,17442637.36,Break
Think Like a Man,USA,91547205,100,PG-13,4/20/2012,2012,4,2012,TRUE,95699234.43,Session
The Campaign,USA,86907746,85,R,8/10/2012,2012,8,2012,TRUE,90849357.54,Break
People Like Us,USA,12412386,100,PG-13,6/29/2012,2012,6,2012,TRUE,12975337.02,Break
Safety Not Guaranteed,USA,4010957,100,R,10/18/2012,2012,10,2012,TRUE,4192869.834,Session
About Cherry,USA,2760,98,R,8/9/2012,2012,8,2012,TRUE,2885.176965,Break
The Collection,USA,6842058,82,R,11/30/2012,2012,11,2012,TRUE,7152372.512,Session
Step Up Revolution,USA,35074677,99,PG-13,7/27/2012,2012,7,2012,TRUE,36665452.94,Break
The Odd Life of Timothy Green,USA,51853450,105,PG,8/15/2012,2012,8,2012,TRUE,54205209.95,Break
Compliance,USA,318622,90,R,9/26/2012,2012,9,2012,TRUE,333072.7735,Session
Arbitrage,USA,7918283,107,R,9/14/2012,2012,9,2012,TRUE,8277408.591,Session
Hitchcock,USA,6008677,98,PG-13,12/14/2012,2012,12,2012,TRUE,6281194.372,Break
Gone,USA,11653123,100,PG-13,2/24/2012,2012,2,2012,TRUE,12181638.42,Session
Premium Rush,USA,20275446,91,PG-13,8/24/2012,2012,8,2012,TRUE,21195018.02,Break
Liberal Arts,USA,317190,97,PG-13,10/5/2012,2012,10,2012,TRUE,331575.8266,Session
Celeste & Jesse Forever,USA,3094687,100,R,8/24/2012,2012,8,2012,TRUE,3235043.35,Break
Alex Cross,USA,25888412,101,PG-13,10/19/2012,2012,10,2012,TRUE,27062554.33,Session
The Sessions,USA,6002451,95,R,11/16/2012,2012,11,2012,TRUE,6274685.999,Session
Chernobyl Diaries,USA,18119640,86,R,5/25/2012,2012,5,2012,TRUE,18941437.66,Break
Diary of a Wimpy Kid: Dog Days,USA,49008662,94,PG,8/3/2012,2012,8,2012,TRUE,51231399.52,Break
Hit and Run,USA,13746550,100,R,8/22/2012,2012,8,2012,TRUE,14370010.65,Break
Red Tails,USA,49876377,100,PG-13,1/20/2012,2012,1,2012,TRUE,52138468.84,Session
Playing for Keeps,USA,13101142,105,PG-13,12/7/2012,2012,12,2012,TRUE,13695330.84,Break
Chasing Mavericks,USA,6002756,100,PG,10/26/2012,2012,10,2012,TRUE,6275004.832,Session
Robot & Frank,USA,3325638,89,PG-13,9/19/2012,2012,9,2012,TRUE,3476468.895,Session
Big Miracle,USA,20113965,107,PG,2/3/2012,2012,2,2012,TRUE,21026213.22,Session
Fun Size,USA,9402410,86,PG-13,10/26/2012,2012,10,2012,TRUE,9828846.646,Session
Paranormal Activity 4,USA,53921300,88,R,10/19/2012,2012,10,2012,TRUE,56366845.17,Session
Hope Springs,USA,63536011,100,PG-13,8/8/2012,2012,8,2012,TRUE,66417621.51,Break
The Devil Inside,USA,53261944,83,R,1/6/2012,2012,1,2012,TRUE,55677584.75,Session
Parental Guidance,USA,77267296,105,PG,12/25/2012,2012,12,2012,TRUE,80771674.83,Break
"For a Good Time, Call...",USA,1243961,88,R,11/2/2012,2012,11,2012,TRUE,1300379.573,Session
The Guilt Trip,USA,37134215,95,PG-13,12/19/2012,2012,12,2012,TRUE,38818399.17,Break
Universal Soldier: Day of Reckoning,USA,5460,114,R,10/25/2012,2012,10,2012,TRUE,5707.632691,Session
A Thousand Words,USA,18438149,91,PG-13,3/9/2012,2012,3,2012,TRUE,19274392.31,Session
The Magic of Belle Isle,USA,100910,109,PG,7/6/2012,2012,7,2012,TRUE,105486.6694,Break
Casa de mi Padre,USA,5895238,100,R,5/11/2012,2012,5,2012,TRUE,6162610.463,Break
Joyful Noise,USA,30920167,100,PG-13,1/13/2012,2012,1,2012,TRUE,32322519.41,Session
Vamps,USA,2964,92,PG-13,11/2/2012,2012,11,2012,TRUE,3098.429175,Session
Smashed,USA,375981,81,R,12/14/2012,2012,12,2012,TRUE,393033.232,Break
The Apparition,USA,4930798,83,PG-13,8/24/2012,2012,8,2012,TRUE,5154429.278,Break
Lay the Favorite,USA,20998,94,R,6/22/2012,2012,6,2012,TRUE,21950.34272,Break
Madea's Witness Protection,USA,65653242,100,PG-13,6/29/2012,2012,6,2012,TRUE,68630877.34,Break
ATM,USA,2034,90,R,3/2/2012,2012,3,2012,TRUE,2126.24998,Session
Save the Date,USA,3755,97,R,11/8/2012,2012,11,2012,TRUE,3925.304167,Session
Tim and Eric's Billion Dollar Movie,USA,200803,93,R,1/27/2012,2012,1,2012,TRUE,209910.2138,Session
A Late Quartet,USA,1561577,105,R,11/23/2012,2012,11,2012,TRUE,1632400.721,Session
The Wolf of Wall Street,USA,116900694,180,R,12/25/2013,2013,12,2013,TRUE,120438470.9,Break
The Conjuring,USA,137400141,112,R,7/19/2013,2013,7,2013,TRUE,141558294.6,Break
Prisoners,USA,61002302,153,R,9/20/2013,2013,9,2013,TRUE,62848420.51,Session
Frozen,USA,400738009,102,PG,11/27/2013,2013,11,2013,TRUE,412865581.7,Session
Now You See Me,USA,117723989,115,PG-13,5/31/2013,2013,5,2013,TRUE,121286681.4,Break
Man of Steel,USA,291045518,143,PG-13,6/14/2013,2013,6,2013,TRUE,299853456.4,Break
We're the Millers,USA,150394119,110,R,8/7/2013,2013,8,2013,TRUE,154945510.6,Break
Pacific Rim,USA,101802906,131,PG-13,7/12/2013,2013,7,2013,TRUE,104883777.1,Break
The Hunger Games: Catching Fire,USA,424668047,146,PG-13,11/22/2013,2013,11,2013,TRUE,437519816.8,Session
American Hustle,USA,150117807,138,R,12/20/2013,2013,12,2013,TRUE,154660836.6,Break
12 Years a Slave,USA,56671993,134,R,11/8/2013,2013,11,2013,TRUE,58387062.95,Session
Star Trek Into Darkness,USA,228778661,132,PG-13,5/16/2013,2013,5,2013,TRUE,235702211.5,Break
Olympus Has Fallen,USA,98925640,119,R,3/22/2013,2013,3,2013,TRUE,101919436.1,Session
Oblivion,USA,89021735,124,PG-13,4/19/2013,2013,4,2013,TRUE,91715808.29,Session
Dallas Buyers Club,USA,27298285,117,R,11/22/2013,2013,11,2013,TRUE,28124415.61,Session
World War Z,USA,202359711,116,PG-13,6/21/2013,2013,6,2013,TRUE,208483742.3,Break
Gangster Squad,USA,46000903,113,R,1/11/2013,2013,1,2013,TRUE,47393032.73,Session
